Transaction ID,Quantity,Price Per Unit,Total Spent,Transaction Date,Total_Corrected,Is_Total_Mismatch,High_Spending,Item_Category,Items_Per_Transaction,Transaction_Month_Ordinal,Transaction_Weekday_Ordinal,Price_Category_Ordinal,PayMethod_Credit Card,PayMethod_Digital Wallet,Loc_Takeaway,Item_Frequency_Encoded
TXN_9432758,3.0,1.0,3.0,2023-10-02,3.0,False,False,Pastry,3.0,9,0,0,False,False,True,0.1169811320754717
TXN_7174856,1.0,4.0,4.0,2023-05-03,4.0,False,False,Pastry,1.0,4,2,1,False,False,True,0.1159748427672956
TXN_7325508,4.0,5.0,20.0,2023-05-27,20.0,False,False,Salad,4.0,4,5,2,True,False,True,0.1210062893081761
TXN_2150872,5.0,3.0,15.0,2023-03-18,15.0,False,False,Other,5.0,2,5,1,False,False,True,0.03270440251572327
TXN_8469087,2.0,5.0,10.0,2023-11-06,10.0,False,False,Salad,2.0,10,0,2,False,True,True,0.1210062893081761
TXN_8783484,1.0,4.0,4.0,2023-11-20,4.0,False,False,Cold Drink,1.0,10,0,1,False,False,False,0.09886792452830188
TXN_9599703,2.0,3.0,6.0,2023-09-25,6.0,False,False,Pastry,2.0,8,0,1,False,True,False,0.11119496855345912
TXN_5445994,1.0,3.0,3.0,2023-06-11,3.0,False,False,Cold Drink,1.0,5,6,1,True,False,False,0.1210062893081761
TXN_5468153,5.0,4.0,20.0,2023-12-15,20.0,False,False,Cold Drink,5.0,11,4,1,False,True,False,0.09886792452830188
TXN_9363711,5.0,2.0,10.0,2023-11-23,10.0,False,False,Coffee,5.0,10,3,1,False,True,True,0.10767295597484276
TXN_6845073,1.0,1.0,1.0,2023-04-05,1.0,False,False,Pastry,1.0,3,2,0,True,False,False,0.1169811320754717
TXN_1691313,2.0,4.0,8.0,2023-03-17,8.0,False,False,Pastry,2.0,2,4,1,False,True,True,0.1159748427672956
TXN_4007522,2.0,3.0,6.0,2023-12-20,6.0,False,False,Pastry,2.0,11,2,1,False,False,True,0.11119496855345912
TXN_5425668,5.0,1.0,5.0,2023-04-09,5.0,False,False,Pastry,5.0,3,6,0,False,False,True,0.1169811320754717
TXN_7349681,1.0,5.0,5.0,2023-08-09,5.0,False,False,Salad,1.0,7,2,2,False,False,False,0.1210062893081761
TXN_2101934,4.0,4.0,16.0,2023-11-27,16.0,False,False,Cold Drink,4.0,10,0,1,False,False,False,0.09886792452830188
TXN_1525583,3.0,3.0,8.0,2023-05-20,9.0,True,False,Pastry,3.0,4,5,1,False,False,True,0.1159748427672956
TXN_9205425,3.0,4.0,12.0,2023-09-16,12.0,False,False,Pastry,3.0,8,5,1,False,True,True,0.1159748427672956
TXN_9306482,2.0,4.0,8.0,2023-01-16,8.0,False,False,Cold Drink,2.0,0,0,1,False,True,True,0.09886792452830188
TXN_3162244,5.0,4.0,20.0,2023-12-15,20.0,False,False,Pastry,5.0,11,4,1,False,True,False,0.1159748427672956
TXN_4734366,1.0,4.0,4.0,2023-08-20,4.0,False,False,Cold Drink,1.0,7,6,1,True,False,True,0.09886792452830188
TXN_4130343,4.0,2.0,8.0,2023-12-08,8.0,False,False,Coffee,4.0,11,4,1,True,False,False,0.10767295597484276
TXN_6090715,3.0,3.0,9.0,2023-11-14,9.0,False,False,Cold Drink,3.0,10,1,1,True,False,False,0.1210062893081761
TXN_4751689,5.0,4.0,20.0,2023-07-28,20.0,False,False,Cold Drink,5.0,6,4,1,False,False,False,0.09886792452830188
TXN_7155957,5.0,5.0,25.0,2023-02-22,25.0,False,True,Salad,5.0,1,2,2,False,True,False,0.1210062893081761
TXN_4350828,2.0,3.0,6.0,2023-02-16,6.0,False,False,Cold Drink,2.0,1,3,1,False,True,False,0.1210062893081761
TXN_6868763,3.0,3.0,9.0,2023-01-13,9.0,False,False,Other,3.0,0,4,1,False,True,False,0.03069182389937107
TXN_4970127,1.0,1.5,1.5,2023-12-09,1.5,False,False,Tea,1.0,11,5,0,False,True,False,0.1079245283018868
TXN_9567719,5.0,4.0,20.0,2023-01-24,20.0,False,False,Pastry,5.0,0,1,1,False,True,False,0.1159748427672956
TXN_1084010,2.0,4.0,8.0,2023-08-11,8.0,False,False,Cold Drink,2.0,7,4,1,True,False,False,0.09886792452830188
TXN_4742049,1.0,3.0,3.0,2023-09-10,3.0,False,False,Cold Drink,1.0,8,6,1,True,False,True,0.1210062893081761
TXN_5905580,3.0,1.0,3.0,2023-02-20,3.0,False,False,Other,3.0,1,0,0,False,False,True,0.03069182389937107
TXN_3522597,3.0,1.5,4.5,2023-02-04,4.5,False,False,Other,3.0,1,5,0,False,True,False,0.03270440251572327
TXN_6769554,5.0,2.0,10.0,2023-02-06,10.0,False,False,Coffee,5.0,1,0,1,True,False,True,0.10767295597484276
TXN_2614633,4.0,2.0,8.0,2023-04-23,8.0,False,False,Coffee,4.0,3,6,1,False,True,False,0.10767295597484276
TXN_3399636,3.0,3.0,9.0,2023-08-07,9.0,False,False,Cold Drink,3.0,7,0,1,False,True,True,0.1210062893081761
TXN_8587529,2.0,1.0,2.0,2023-07-09,2.0,False,False,Pastry,2.0,6,6,0,True,False,True,0.1169811320754717
TXN_6945985,3.0,1.5,4.5,2023-02-13,4.5,False,False,Tea,3.0,1,0,0,False,True,False,0.1079245283018868
TXN_4117627,3.0,3.0,9.0,2023-06-22,9.0,False,False,Pastry,3.0,5,3,1,True,False,False,0.11119496855345912
TXN_9061106,4.0,3.0,12.0,2023-11-04,12.0,False,False,Pastry,4.0,10,5,1,False,True,True,0.11119496855345912
TXN_4075053,3.0,4.0,12.0,2023-02-27,12.0,False,False,Other,3.0,1,0,1,False,True,True,0.03270440251572327
TXN_6113724,1.0,2.0,2.0,2023-03-26,2.0,False,False,Coffee,1.0,2,6,1,False,True,True,0.10767295597484276
TXN_2381411,5.0,2.0,10.0,2023-07-30,10.0,False,False,Coffee,5.0,6,6,1,False,False,False,0.10767295597484276
TXN_2546684,3.0,3.0,8.0,2023-04-08,9.0,True,False,Cold Drink,3.0,3,5,1,False,True,True,0.1210062893081761
TXN_9178545,4.0,3.0,12.0,2023-01-24,12.0,False,False,Cold Drink,4.0,0,1,1,False,False,False,0.1210062893081761
TXN_8535886,5.0,1.5,7.5,2023-05-13,7.5,False,False,Tea,5.0,4,5,0,True,False,False,0.1079245283018868
TXN_6926855,3.0,4.0,12.0,2023-01-12,12.0,False,False,Pastry,3.0,0,3,1,False,False,True,0.1159748427672956
TXN_9869593,2.0,3.0,6.0,2023-10-03,6.0,False,False,Pastry,2.0,9,1,1,False,True,True,0.11119496855345912
TXN_5332773,2.0,2.0,4.0,2023-05-04,4.0,False,False,Coffee,2.0,4,3,1,False,True,True,0.10767295597484276
TXN_7508715,2.0,4.0,8.0,2023-12-11,8.0,False,False,Cold Drink,2.0,11,0,1,False,False,False,0.09886792452830188
TXN_9728789,3.0,1.0,3.0,2023-03-29,3.0,False,False,Pastry,3.0,2,2,0,False,False,False,0.1169811320754717
TXN_8061866,4.0,5.0,20.0,2023-12-13,20.0,False,False,Salad,4.0,11,2,2,False,False,True,0.1210062893081761
TXN_8627017,4.0,1.5,6.0,2023-01-28,6.0,False,False,Tea,4.0,0,5,0,False,False,False,0.1079245283018868
TXN_4096757,5.0,5.0,25.0,2023-07-20,25.0,False,True,Salad,5.0,6,3,2,True,False,False,0.1210062893081761
TXN_2890321,3.0,1.5,4.5,2023-06-13,4.5,False,False,Tea,3.0,5,1,0,False,False,False,0.1079245283018868
TXN_2515796,3.0,1.5,4.5,2023-02-06,4.5,False,False,Tea,3.0,1,0,0,True,False,True,0.1079245283018868
TXN_2369294,2.0,4.0,8.0,2023-09-07,8.0,False,False,Pastry,2.0,8,3,1,False,False,True,0.1159748427672956
TXN_9444736,5.0,1.5,7.5,2023-04-23,7.5,False,False,Tea,5.0,3,6,0,True,False,True,0.1079245283018868
TXN_1993675,3.0,1.0,3.0,2023-01-09,3.0,False,False,Pastry,3.0,0,0,0,False,False,True,0.1169811320754717
TXN_7754136,1.0,1.0,1.0,2023-07-12,1.0,False,False,Pastry,1.0,6,2,0,True,False,False,0.1169811320754717
TXN_4873173,5.0,2.0,10.0,2023-10-08,10.0,False,False,Coffee,5.0,9,6,1,False,False,True,0.10767295597484276
TXN_7221126,5.0,1.5,7.5,2023-10-11,7.5,False,False,Tea,5.0,9,2,0,False,True,False,0.1079245283018868
TXN_5079166,5.0,5.0,25.0,2023-04-15,25.0,False,True,Salad,5.0,3,5,2,True,False,True,0.1210062893081761
TXN_4780352,1.0,5.0,5.0,2023-01-12,5.0,False,False,Salad,1.0,0,3,2,False,True,True,0.1210062893081761
TXN_6419344,1.0,3.0,3.0,2023-05-26,3.0,False,False,Cold Drink,1.0,4,4,1,False,False,False,0.1210062893081761
TXN_3669068,5.0,3.0,15.0,2023-01-17,15.0,False,False,Pastry,5.0,0,1,1,False,False,True,0.11119496855345912
TXN_2201248,1.0,1.5,1.5,2023-07-20,1.5,False,False,Tea,1.0,6,3,0,False,False,True,0.1079245283018868
TXN_9737509,5.0,1.5,7.5,2023-11-27,7.5,False,False,Tea,5.0,10,0,0,False,True,False,0.1079245283018868
TXN_8749404,4.0,2.0,8.0,2023-12-16,8.0,False,False,Coffee,4.0,11,5,1,False,True,False,0.10767295597484276
TXN_7010812,2.0,5.0,10.0,2023-11-13,10.0,False,False,Other,2.0,10,0,2,False,True,False,0.03069182389937107
TXN_6411385,4.0,5.0,20.0,2023-06-06,20.0,False,False,Salad,4.0,5,1,2,False,False,True,0.1210062893081761
TXN_4375698,5.0,4.0,20.0,2023-12-30,20.0,False,False,Pastry,5.0,11,5,1,True,False,False,0.1159748427672956
TXN_4768744,5.0,1.5,7.5,2023-05-14,7.5,False,False,Tea,5.0,4,6,0,False,False,False,0.1079245283018868
TXN_5260646,4.0,1.5,6.0,2023-11-18,6.0,False,False,Tea,4.0,10,5,0,False,False,True,0.1079245283018868
TXN_2393219,4.0,3.0,12.0,2023-12-27,12.0,False,False,Cold Drink,4.0,11,2,1,False,True,False,0.1210062893081761
TXN_4544172,1.0,3.0,3.0,2023-05-20,3.0,False,False,Cold Drink,1.0,4,5,1,False,True,True,0.1210062893081761
TXN_8661276,1.0,1.0,1.0,2023-01-07,1.0,False,False,Pastry,1.0,0,5,0,False,True,False,0.1169811320754717
TXN_5974796,4.0,4.0,16.0,2023-11-09,16.0,False,False,Pastry,4.0,10,3,1,False,False,False,0.1159748427672956
TXN_9880967,3.0,1.0,3.0,2023-01-15,3.0,False,False,Pastry,3.0,0,6,0,True,False,False,0.1169811320754717
TXN_5452978,2.0,5.0,10.0,2023-04-10,10.0,False,False,Salad,2.0,3,0,2,False,False,False,0.1210062893081761
TXN_7231153,1.0,5.0,5.0,2023-06-15,5.0,False,False,Other,1.0,5,3,2,False,False,False,0.03270440251572327
TXN_8633758,1.0,5.0,5.0,2023-09-24,5.0,False,False,Other,1.0,8,6,2,True,False,True,0.035974842767295595
TXN_4887189,3.0,4.0,12.0,2023-07-19,12.0,False,False,Cold Drink,3.0,6,2,1,False,False,True,0.09886792452830188
TXN_7687146,1.0,2.0,2.0,2023-12-02,2.0,False,False,Coffee,1.0,11,5,1,False,True,True,0.10767295597484276
TXN_9728414,1.0,1.5,1.5,2023-01-11,1.5,False,False,Tea,1.0,0,2,0,True,False,True,0.1079245283018868
TXN_7589318,4.0,3.0,12.0,2023-09-21,12.0,False,False,Pastry,4.0,8,3,1,False,False,False,0.11119496855345912
TXN_2273499,3.0,2.0,6.0,2023-01-27,6.0,False,False,Other,3.0,0,4,1,False,False,True,0.035974842767295595
TXN_8732269,2.0,3.0,6.0,2023-01-11,6.0,False,False,Pastry,2.0,0,2,1,True,False,True,0.11119496855345912
TXN_3758250,3.0,5.0,15.0,2023-09-08,15.0,False,False,Salad,3.0,8,4,2,False,False,False,0.1210062893081761
TXN_7764304,3.0,3.0,3.0,2023-01-09,9.0,True,False,Pastry,3.0,0,0,1,True,False,True,0.11119496855345912
TXN_8196921,4.0,2.0,8.0,2023-05-19,8.0,False,False,Coffee,4.0,4,4,1,True,False,True,0.10767295597484276
TXN_3771902,5.0,3.0,15.0,2023-03-31,15.0,False,False,Cold Drink,5.0,2,4,1,False,False,True,0.1210062893081761
TXN_3779320,4.0,1.5,6.0,2023-03-27,6.0,False,False,Tea,4.0,2,0,0,True,False,False,0.1079245283018868
TXN_9789876,4.0,5.0,20.0,2023-09-05,20.0,False,False,Salad,4.0,8,1,2,False,False,True,0.1210062893081761
TXN_6532832,5.0,1.0,5.0,2023-06-23,5.0,False,False,Pastry,5.0,5,4,0,False,False,False,0.1169811320754717
TXN_5992166,5.0,3.0,15.0,2023-10-01,15.0,False,False,Cold Drink,5.0,9,6,1,False,False,True,0.1210062893081761
TXN_6895165,3.0,2.0,6.0,2023-02-18,6.0,False,False,Coffee,3.0,1,5,1,True,False,True,0.10767295597484276
TXN_6241505,4.0,4.0,16.0,2023-11-20,16.0,False,False,Cold Drink,4.0,10,0,1,False,False,True,0.09886792452830188
TXN_4682737,2.0,2.0,4.0,2023-02-03,4.0,False,False,Coffee,2.0,1,4,1,False,False,True,0.10767295597484276
TXN_9061471,1.0,3.0,3.0,2023-07-13,3.0,False,False,Pastry,1.0,6,3,1,False,True,True,0.11119496855345912
TXN_8932070,3.0,4.0,12.0,2023-12-03,12.0,False,False,Other,3.0,11,6,1,False,True,False,0.03069182389937107
TXN_8410979,3.0,4.0,12.0,2023-05-02,12.0,False,False,Cold Drink,3.0,4,1,1,False,True,False,0.09886792452830188
TXN_8014289,5.0,3.0,15.0,2023-12-04,15.0,False,False,Cold Drink,5.0,11,0,1,False,True,False,0.1210062893081761
TXN_8628615,1.0,2.0,2.0,2023-08-03,2.0,False,False,Other,1.0,7,3,1,True,False,True,0.035974842767295595
TXN_2648236,2.0,4.0,8.0,2023-09-10,8.0,False,False,Cold Drink,2.0,8,6,1,True,False,False,0.09886792452830188
TXN_5863650,1.0,1.5,1.5,2023-08-09,1.5,False,False,Tea,1.0,7,2,0,False,True,False,0.1079245283018868
TXN_1292476,4.0,3.0,12.0,2023-09-07,12.0,False,False,Cold Drink,4.0,8,3,1,False,True,True,0.1210062893081761
TXN_5808749,1.0,5.0,5.0,2023-01-25,5.0,False,False,Salad,1.0,0,2,2,False,False,True,0.1210062893081761
TXN_2168513,1.0,3.0,3.0,2023-02-09,3.0,False,False,Pastry,1.0,1,3,1,False,True,False,0.11119496855345912
TXN_7248722,3.0,3.0,9.0,2023-04-06,9.0,False,False,Pastry,3.0,3,3,1,False,False,True,0.11119496855345912
TXN_1850339,5.0,1.0,5.0,2023-01-17,5.0,False,False,Pastry,5.0,0,1,0,False,False,True,0.1169811320754717
TXN_4551353,5.0,1.5,7.5,2023-08-17,7.5,False,False,Tea,5.0,7,3,0,False,True,False,0.1079245283018868
TXN_1185003,5.0,3.0,15.0,2023-01-06,15.0,False,False,Other,5.0,0,4,1,False,False,True,0.03069182389937107
TXN_4550558,3.0,1.0,8.0,2023-08-04,3.0,True,False,Pastry,3.0,7,4,0,True,False,False,0.1169811320754717
TXN_6744096,1.0,2.0,2.0,2023-11-15,2.0,False,False,Coffee,1.0,10,2,1,False,True,False,0.10767295597484276
TXN_8512204,4.0,4.0,16.0,2023-06-01,16.0,False,False,Other,4.0,5,3,1,False,False,True,0.03270440251572327
TXN_5188843,2.0,4.0,8.0,2023-02-06,8.0,False,False,Cold Drink,2.0,1,0,1,False,False,False,0.09886792452830188
TXN_4821343,1.0,1.0,1.0,2023-09-16,1.0,False,False,Pastry,1.0,8,5,0,True,False,False,0.1169811320754717
TXN_7791428,5.0,4.0,20.0,2023-10-10,20.0,False,False,Cold Drink,5.0,9,1,1,False,True,True,0.09886792452830188
TXN_8404563,1.0,1.5,1.5,2023-01-22,1.5,False,False,Tea,1.0,0,6,0,False,False,False,0.1079245283018868
TXN_8942133,3.0,5.0,15.0,2023-10-04,15.0,False,False,Salad,3.0,9,2,2,False,False,True,0.1210062893081761
TXN_1122699,5.0,5.0,25.0,2023-10-14,25.0,False,True,Other,5.0,9,5,2,False,True,False,0.03270440251572327
TXN_2851446,2.0,5.0,10.0,2023-10-08,10.0,False,False,Salad,2.0,9,6,2,True,False,True,0.1210062893081761
TXN_8359693,2.0,4.0,8.0,2023-10-23,8.0,False,False,Pastry,2.0,9,0,1,False,True,False,0.1159748427672956
TXN_6963106,1.0,4.0,4.0,2023-06-01,4.0,False,False,Pastry,1.0,5,3,1,False,False,False,0.1159748427672956
TXN_9119194,3.0,3.0,9.0,2023-01-29,9.0,False,False,Pastry,3.0,0,6,1,False,False,True,0.11119496855345912
TXN_1899827,5.0,2.0,10.0,2023-06-24,10.0,False,False,Coffee,5.0,5,5,1,True,False,True,0.10767295597484276
TXN_9157625,5.0,1.5,7.5,2023-02-10,7.5,False,False,Tea,5.0,1,4,0,True,False,True,0.1079245283018868
TXN_5433077,4.0,3.0,12.0,2023-11-29,12.0,False,False,Pastry,4.0,10,2,1,False,False,False,0.11119496855345912
TXN_5632556,4.0,3.0,12.0,2023-05-16,12.0,False,False,Cold Drink,4.0,4,1,1,False,True,False,0.1210062893081761
TXN_7954416,1.0,2.0,2.0,2023-06-04,2.0,False,False,Coffee,1.0,5,6,1,False,True,False,0.10767295597484276
TXN_7421687,5.0,2.0,10.0,2023-11-18,10.0,False,False,Coffee,5.0,10,5,1,True,False,False,0.10767295597484276
TXN_2444134,2.0,4.0,8.0,2023-01-16,8.0,False,False,Other,2.0,0,0,1,True,False,False,0.035974842767295595
TXN_1903825,4.0,5.0,20.0,2023-04-01,20.0,False,False,Salad,4.0,3,5,2,False,True,True,0.1210062893081761
TXN_4267136,1.0,1.5,1.5,2023-08-02,1.5,False,False,Tea,1.0,7,2,0,True,False,False,0.1079245283018868
TXN_8343149,5.0,3.0,15.0,2023-10-28,15.0,False,False,Cold Drink,5.0,9,5,1,False,True,False,0.1210062893081761
TXN_7187140,2.0,3.0,6.0,2023-05-25,6.0,False,False,Cold Drink,2.0,4,3,1,True,False,False,0.1210062893081761
TXN_3053494,5.0,3.0,15.0,2023-06-11,15.0,False,False,Other,5.0,5,6,1,False,True,False,0.035974842767295595
TXN_7568175,1.0,5.0,5.0,2023-11-06,5.0,False,False,Salad,1.0,10,0,2,False,False,False,0.1210062893081761
TXN_8843061,1.0,4.0,4.0,2023-11-10,4.0,False,False,Cold Drink,1.0,10,4,1,False,False,True,0.09886792452830188
TXN_7079566,4.0,3.0,12.0,2023-10-20,12.0,False,False,Cold Drink,4.0,9,4,1,False,True,False,0.1210062893081761
TXN_3937788,1.0,4.0,4.0,2023-06-27,4.0,False,False,Cold Drink,1.0,5,1,1,False,False,False,0.09886792452830188
TXN_8343414,2.0,5.0,10.0,2023-02-28,10.0,False,False,Salad,2.0,1,1,2,True,False,True,0.1210062893081761
TXN_4801327,5.0,3.0,15.0,2023-02-03,15.0,False,False,Pastry,5.0,1,4,1,False,False,False,0.11119496855345912
TXN_6025054,1.0,2.0,2.0,2023-03-10,2.0,False,False,Coffee,1.0,2,4,1,True,False,True,0.10767295597484276
TXN_9929033,2.0,2.0,4.0,2023-02-17,4.0,False,False,Coffee,2.0,1,4,1,False,False,True,0.10767295597484276
TXN_7495804,3.0,3.0,9.0,2023-11-24,9.0,False,False,Cold Drink,3.0,10,4,1,True,False,True,0.1210062893081761
TXN_6265785,5.0,5.0,25.0,2023-08-26,25.0,False,True,Other,5.0,7,5,2,True,False,True,0.03069182389937107
TXN_8183734,2.0,1.0,2.0,2023-08-25,2.0,False,False,Pastry,2.0,7,4,0,False,True,False,0.1169811320754717
TXN_2785654,1.0,1.5,1.5,2023-02-21,1.5,False,False,Tea,1.0,1,1,0,True,False,True,0.1079245283018868
TXN_1121833,4.0,2.0,8.0,2023-03-16,8.0,False,False,Coffee,4.0,2,3,1,True,False,False,0.10767295597484276
TXN_1512159,2.0,3.0,6.0,2023-11-25,6.0,False,False,Pastry,2.0,10,5,1,True,False,False,0.11119496855345912
TXN_4566950,2.0,2.0,4.0,2023-09-29,4.0,False,False,Coffee,2.0,8,4,1,False,False,True,0.10767295597484276
TXN_2486026,5.0,1.5,7.5,2023-03-26,7.5,False,False,Tea,5.0,2,6,0,False,True,False,0.1079245283018868
TXN_3219378,3.0,5.0,15.0,2023-12-04,15.0,False,False,Salad,3.0,11,0,2,False,True,False,0.1210062893081761
TXN_6372515,1.0,1.0,1.0,2023-11-22,1.0,False,False,Pastry,1.0,10,2,0,False,True,False,0.1169811320754717
TXN_4745933,1.0,5.0,5.0,2023-11-05,5.0,False,False,Salad,1.0,10,6,2,False,True,False,0.1210062893081761
TXN_6994245,4.0,2.0,8.0,2023-12-30,8.0,False,False,Coffee,4.0,11,5,1,False,True,False,0.10767295597484276
TXN_8103630,1.0,1.0,1.0,2023-03-08,1.0,False,False,Pastry,1.0,2,2,0,False,True,True,0.1169811320754717
TXN_3252542,5.0,4.0,20.0,2023-09-22,20.0,False,False,Pastry,5.0,8,4,1,False,True,False,0.1159748427672956
TXN_1283149,2.0,5.0,10.0,2023-01-23,10.0,False,False,Salad,2.0,0,0,2,True,False,False,0.1210062893081761
TXN_6822426,5.0,3.0,15.0,2023-05-27,15.0,False,False,Pastry,5.0,4,5,1,False,True,False,0.11119496855345912
TXN_8210816,4.0,5.0,20.0,2023-08-12,20.0,False,False,Salad,4.0,7,5,2,False,True,True,0.1210062893081761
TXN_5896728,4.0,3.0,12.0,2023-10-06,12.0,False,False,Cold Drink,4.0,9,4,1,False,True,True,0.1210062893081761
TXN_4407308,4.0,1.5,6.0,2023-09-19,6.0,False,False,Tea,4.0,8,1,0,False,True,False,0.1079245283018868
TXN_7710078,2.0,3.0,6.0,2023-12-05,6.0,False,False,Cold Drink,2.0,11,1,1,True,False,True,0.1210062893081761
TXN_6016707,1.0,3.0,3.0,2023-06-27,3.0,False,False,Cold Drink,1.0,5,1,1,False,False,False,0.1210062893081761
TXN_3600632,4.0,2.0,8.0,2023-12-09,8.0,False,False,Other,4.0,11,5,1,False,False,True,0.03270440251572327
TXN_7821478,4.0,3.0,12.0,2023-05-24,12.0,False,False,Pastry,4.0,4,2,1,False,False,False,0.11119496855345912
TXN_4049270,5.0,2.0,10.0,2023-07-28,10.0,False,False,Other,5.0,6,4,1,False,True,False,0.035974842767295595
TXN_3377626,5.0,1.0,5.0,2023-07-23,5.0,False,False,Pastry,5.0,6,6,0,False,False,False,0.1169811320754717
TXN_4982165,1.0,1.5,1.5,2023-04-12,1.5,False,False,Tea,1.0,3,2,0,True,False,True,0.1079245283018868
TXN_1012349,4.0,3.0,12.0,2023-07-08,12.0,False,False,Other,4.0,6,5,1,False,False,False,0.03270440251572327
TXN_1581562,2.0,2.0,4.0,2023-01-01,4.0,False,False,Coffee,2.0,0,6,1,False,False,False,0.10767295597484276
TXN_6467796,5.0,2.0,10.0,2023-10-25,10.0,False,False,Other,5.0,9,2,1,True,False,True,0.035974842767295595
TXN_8701045,2.0,3.0,6.0,2023-06-07,6.0,False,False,Other,2.0,5,2,1,False,False,False,0.03270440251572327
TXN_9656325,2.0,2.0,4.0,2023-03-31,4.0,False,False,Other,2.0,2,4,1,True,False,True,0.03069182389937107
TXN_2716560,4.0,4.0,16.0,2023-08-29,16.0,False,False,Pastry,4.0,7,1,1,True,False,True,0.1159748427672956
TXN_4141941,2.0,2.0,4.0,2023-05-18,4.0,False,False,Coffee,2.0,4,3,1,False,True,False,0.10767295597484276
TXN_4633505,3.0,1.5,4.5,2023-08-25,4.5,False,False,Other,3.0,7,4,0,False,True,True,0.035974842767295595
TXN_5129701,2.0,4.0,8.0,2023-11-09,8.0,False,False,Cold Drink,2.0,10,3,1,True,False,True,0.09886792452830188
TXN_7021592,4.0,5.0,20.0,2023-07-01,20.0,False,False,Salad,4.0,6,5,2,True,False,False,0.1210062893081761
TXN_5618631,5.0,2.0,10.0,2023-12-21,10.0,False,False,Coffee,5.0,11,3,1,True,False,False,0.10767295597484276
TXN_6496379,1.0,4.0,4.0,2023-12-24,4.0,False,False,Pastry,1.0,11,6,1,False,False,True,0.1159748427672956
TXN_2386202,4.0,5.0,20.0,2023-01-22,20.0,False,False,Salad,4.0,0,6,2,False,False,False,0.1210062893081761
TXN_9190061,5.0,5.0,25.0,2023-06-14,25.0,False,True,Salad,5.0,5,2,2,False,False,True,0.1210062893081761
TXN_2495471,3.0,5.0,15.0,2023-10-22,15.0,False,False,Salad,3.0,9,6,2,True,False,True,0.1210062893081761
TXN_7195393,2.0,5.0,10.0,2023-01-24,10.0,False,False,Salad,2.0,0,1,2,True,False,False,0.1210062893081761
TXN_8022892,4.0,4.0,16.0,2023-08-07,16.0,False,False,Pastry,4.0,7,0,1,False,True,False,0.1159748427672956
TXN_4298189,1.0,2.0,2.0,2023-10-13,2.0,False,False,Coffee,1.0,9,4,1,False,True,False,0.10767295597484276
TXN_3541304,3.0,4.0,12.0,2023-04-22,12.0,False,False,Pastry,3.0,3,5,1,False,False,False,0.1159748427672956
TXN_3007866,4.0,3.0,12.0,2023-04-14,12.0,False,False,Cold Drink,4.0,3,4,1,True,False,False,0.1210062893081761
TXN_2848421,1.0,1.0,1.0,2023-08-07,1.0,False,False,Pastry,1.0,7,0,0,False,True,False,0.1169811320754717
TXN_3426338,1.0,5.0,5.0,2023-07-31,5.0,False,False,Salad,1.0,6,0,2,False,False,False,0.1210062893081761
TXN_7768989,2.0,4.0,8.0,2023-10-02,8.0,False,False,Pastry,2.0,9,0,1,False,False,False,0.1159748427672956
TXN_5963316,2.0,1.5,3.0,2023-06-25,3.0,False,False,Tea,2.0,5,6,0,True,False,True,0.1079245283018868
TXN_6014389,5.0,1.0,5.0,2023-07-21,5.0,False,False,Pastry,5.0,6,4,0,True,False,False,0.1169811320754717
TXN_7358729,2.0,1.0,2.0,2023-02-25,2.0,False,False,Pastry,2.0,1,5,0,False,False,True,0.1169811320754717
TXN_9815521,3.0,4.0,12.0,2023-05-26,12.0,False,False,Pastry,3.0,4,4,1,True,False,False,0.1159748427672956
TXN_1950187,2.0,1.5,3.0,2023-04-13,3.0,False,False,Tea,2.0,3,3,0,True,False,True,0.1079245283018868
TXN_5835004,5.0,4.0,20.0,2023-04-14,20.0,False,False,Cold Drink,5.0,3,4,1,True,False,False,0.09886792452830188
TXN_5950951,1.0,5.0,5.0,2023-04-10,5.0,False,False,Salad,1.0,3,0,2,True,False,False,0.1210062893081761
TXN_2786231,1.0,3.0,3.0,2023-08-17,3.0,False,False,Cold Drink,1.0,7,3,1,False,False,True,0.1210062893081761
TXN_3803063,4.0,3.0,12.0,2023-11-23,12.0,False,False,Other,4.0,10,3,1,True,False,True,0.035974842767295595
TXN_4262451,1.0,2.0,2.0,2023-10-16,2.0,False,False,Coffee,1.0,9,0,1,False,True,True,0.10767295597484276
TXN_1231366,3.0,4.0,12.0,2023-11-28,12.0,False,False,Pastry,3.0,10,1,1,False,True,True,0.1159748427672956
TXN_2713279,4.0,1.0,4.0,2023-02-12,4.0,False,False,Pastry,4.0,1,6,0,False,True,False,0.1169811320754717
TXN_4247602,5.0,5.0,25.0,2023-07-13,25.0,False,True,Salad,5.0,6,3,2,True,False,True,0.1210062893081761
TXN_7258784,4.0,2.0,8.0,2023-09-21,8.0,False,False,Other,4.0,8,3,1,False,False,False,0.035974842767295595
TXN_6488040,1.0,5.0,5.0,2023-05-20,5.0,False,False,Salad,1.0,4,5,2,False,True,True,0.1210062893081761
TXN_6643922,5.0,2.0,10.0,2023-06-24,10.0,False,False,Coffee,5.0,5,5,1,False,True,False,0.10767295597484276
TXN_4728936,4.0,3.0,12.0,2023-02-27,12.0,False,False,Cold Drink,4.0,1,0,1,False,True,True,0.1210062893081761
TXN_6386388,3.0,1.5,4.5,2023-05-21,4.5,False,False,Tea,3.0,4,6,0,True,False,True,0.1079245283018868
